,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
12,AdaBoost,min,0.6,0.9495533368365738,0.9428959891230455,0.9914224446032881,0.9665505226480836,0.8843589358478899
13,AdaBoost,min,0.65,0.9537537537537537,0.947244094488189,0.9917559769167353,0.9689891260571889,0.8843589358478899
14,AdaBoost,min,0.7000000000000001,0.9593552908199019,0.9535984848484849,0.9911417322834646,0.972007722007722,0.8843589358478899
15,AdaBoost,min,0.75,0.9671993271656855,0.9614035087719298,0.9927536231884058,0.9768270944741533,0.8843589358478899
16,AdaBoost,min,0.8,0.967436974789916,0.9591836734693877,0.9918831168831169,0.9752593774940144,0.8843589358478899
17,AdaBoost,min,0.85,0.9705882352941176,0.9596199524940617,0.9901960784313726,0.9746682750301568,0.8843589358478899
18,AdaBoost,min,0.9,0.9705882352941176,0.9473684210526315,0.9850746268656716,0.9658536585365853,0.8843589358478899
19,AdaBoost,min,0.9500000000000001,0.9831932773109243,0.8857142857142857,1.0,0.9393939393939394,0.8843589358478899
0,XGBoost,min,0.0,0.8751051303616485,0.8716417910447761,0.9468223086900129,0.9076779608330743,0.9066420843726326
1,XGBoost,min,0.05,0.8893560522239433,0.8847583643122676,0.9571045576407506,0.9195106245975532,0.9066420843726326
2,XGBoost,min,0.1,0.9046951646811493,0.8963394881762229,0.9691768826619965,0.9313362504207338,0.9066420843726326
3,XGBoost,min,0.15,0.9149146673262429,0.9060585432266848,0.9750915750915751,0.9393083980239944,0.9066420843726326
4,XGBoost,min,0.2,0.9216819973718791,0.9113282663771263,0.9793854531310774,0.9441319835020623,0.9066420843726326
5,XGBoost,min,0.25,0.9321558732828708,0.9235841737781226,0.9814509480626545,0.951638689048761,0.9066420843726326
6,XGBoost,min,0.3,0.9426426426426426,0.9358759430008382,0.9832672831351827,0.9589864719776681,0.9066420843726326
7,XGBoost,min,0.35000000000000003,0.9482535575679172,0.9426118391323994,0.9844266163284568,0.9630655586334257,0.9066420843726326
8,XGBoost,min,0.4,0.9533987386124737,0.9481813652217239,0.9849896480331263,0.9662350850469662,0.9066420843726326
9,XGBoost,min,0.45,0.9606269113149847,0.9562569213732004,0.9862935465448315,0.9710430137756536,0.9066420843726326
